"RegionID","SizeRank","RegionName","RegionType","StateName","State","City","Metro","CountyName","2000-01-31","2000-02-29","2000-03-31","2000-04-30","2000-05-31","2000-06-30","2000-07-31","2000-08-31","2000-09-30","2000-10-31","2000-11-30","2000-12-31"
95770,357,"89031",Zip,NV,NV,North Las Vegas,Las Vegas-Henderson-Paradise,Clark County,157046.0,157011.0,157421.0,158225.0,159143.0,159948.0,160496.0,161075.0,161624.0,162201.0,162859.0,163443.0
97328,358,"93550",Zip,CA,CA,Palmdale,Los Angeles-Long Beach-Anaheim,Los Angeles County,101874.0,101933.0,102314.0,103110.0,104228.0,105478.0,106809.0,108321.0,109704.0,110955.0,112227.0,113652.0
76501,359,"43068",Zip,OH,OH,Reynoldsburg,Columbus,Franklin County,129894.0,130018.0,130192.0,130611.0,131148.0,131825.0,132563.0,133229.0,133593.0,133843.0,134125.0,134670.0
97319,360,"93536",Zip,CA,CA,Lancaster,Los Angeles-Long Beach-Anaheim,Los Angeles County,149335.0,149286.0,149905.0,151005.0,152327.0,153338.0,154325.0,155466.0,156517.0,157196.0,157880.0,158756.0
70658,361,"29681",Zip,SC,SC,Simpsonville,Greenville-Anderson-Mauldin,Greenville County,175506.0,175885.0,176151.0,176786.0,177021.0,176813.0,176502.0,175869.0,175969.0,176273.0,177280.0,177712.0
84617,362,"60615",Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,171633.0,172069.0,173153.0,174649.0,175558.0,176263.0,176885.0,178489.0,180327.0,183017.0,186255.0,188878.0
60594,363,"07087",Zip,NJ,NJ,Union City,New York-Newark-Jersey City,Hudson County,126740.0,127500.0,128073.0,129027.0,130269.0,131149.0,132895.0,133986.0,135414.0,136581.0,138204.0,140005.0
75755,364,"40601",Zip,KY,KY,Frankfort,Frankfort,Franklin County,93205.0,93316.0,93424.0,93776.0,94156.0,94570.0,94984.0,95369.0,95724.0,95961.0,96335.0,96797.0
72538,365,"33319",Zip,FL,FL,Lauderhill,Miami-Fort Lauderdale-West Palm Beach,Broward County,64015.0,64114.0,64269.0,64630.0,64948.0,65253.0,65456.0,65797.0,66169.0,66610.0,67072.0,67600.0
92474,366,"78501",Zip,TX,TX,McAllen,McAllen-Edinburg-Mission,Hidalgo County,"","","","","","","","","","","",""
99581,367,"98122",Zip,WA,WA,Seattle,Seattle-Tacoma-Bellevue,King County,266065.0,268563.0,270887.0,275045.0,278648.0,281249.0,284402.0,286567.0,288670.0,289971.0,291347.0,293522.0
66825,368,"21215",Zip,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City,88829.0,88868.0,88762.0,88679.0,88576.0,88937.0,89362.0,89904.0,90356.0,90909.0,91581.0,91904.0
85941,369,"63123",Zip,MO,MO,Affton,St. Louis,Saint Louis County,108639.0,109005.0,109209.0,109648.0,110075.0,110800.0,111582.0,112702.0,113602.0,114774.0,116030.0,117000.0
63615,370,"14580",Zip,NY,NY,Town of Webster,Rochester,Monroe County,142851.0,142103.0,142110.0,142437.0,143322.0,144007.0,144233.0,144646.0,145195.0,145747.0,146320.0,147029.0
96962,371,"92630",Zip,CA,CA,Lake Forest,Los Angeles-Long Beach-Anaheim,Orange County,273762.0,276551.0,278174.0,281804.0,284772.0,288131.0,291335.0,294317.0,297323.0,300919.0,304102.0,307830.0
87073,372,"66061",Zip,KS,KS,Olathe,Kansas City,Johnson County,"","","","","","","","","","","",""
63478,373,"14221",Zip,NY,NY,Town Of Amherst,Buffalo-Cheektowaga-Niagara Falls,Erie County,134176.0,135099.0,135885.0,137317.0,138208.0,138744.0,136492.0,134444.0,132402.0,132827.0,133074.0,133252.0
67719,374,"23451",Zip,VA,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News,Virginia Beach City,200535.0,201350.0,202028.0,203829.0,205574.0,207227.0,208492.0,208950.0,210101.0,211229.0,212899.0,213788.0
97717,375,"94509",Zip,CA,CA,Antioch,San Francisco-Oakland-Hayward,Contra Costa County,241515.0,242249.0,243278.0,245399.0,247921.0,250366.0,252848.0,255916.0,259478.0,262926.0,266561.0,270237.0
62036,376,"11225",Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,241707.0,243209.0,245150.0,248900.0,252007.0,254297.0,256577.0,258563.0,260647.0,262229.0,264227.0,266770.0
62019,376,"11208",Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,199195.0,199537.0,199951.0,201083.0,202736.0,204434.0,206333.0,207197.0,208002.0,208134.0,208645.0,209116.0
98413,378,"95758",Zip,CA,CA,Elk Grove,Sacramento--Roseville--Arden-Arcade,Sacramento County,174670.0,175431.0,176410.0,178146.0,180006.0,181611.0,183602.0,185588.0,187804.0,190214.0,193114.0,196133.0
97222,379,"93306",Zip,CA,CA,Bakersfield,Bakersfield,Kern County,109281.0,109451.0,108217.0,107420.0,106704.0,107212.0,107277.0,107315.0,107629.0,108159.0,108302.0,108411.0
84641,380,"60641",Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,225042.0,225275.0,226249.0,228018.0,230421.0,232849.0,235574.0,238809.0,242204.0,246268.0,250322.0,254451.0
77698,381,"45601",Zip,OH,OH,Chillicothe,Chillicothe,Ross County,84052.0,84510.0,84648.0,85103.0,85322.0,85633.0,85824.0,86071.0,86395.0,86838.0,87334.0,87910.0
92345,382,"78249",Zip,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County,129801.0,129932.0,130078.0,130302.0,129356.0,128328.0,127331.0,127482.0,127645.0,127742.0,127728.0,127640.0
95819,383,"89123",Zip,NV,NV,Las Vegas,Las Vegas-Henderson-Paradise,Clark County,166634.0,166671.0,167090.0,167878.0,168737.0,169510.0,170206.0,171122.0,172074.0,172971.0,173803.0,174549.0
66787,384,"21122",Zip,MD,MD,Pasadena,Baltimore-Columbia-Towson,Anne Arundel County,169200.0,168954.0,169272.0,169756.0,170809.0,171619.0,172445.0,173062.0,173690.0,174181.0,174673.0,175480.0
95844,385,"89148",Zip,NV,NV,Las Vegas,Las Vegas-Henderson-Paradise,Clark County,187892.0,188582.0,188040.0,188345.0,188292.0,188961.0,189210.0,188291.0,187413.0,186884.0,188074.0,188873.0
97223,386,"93307",Zip,CA,CA,Bakersfield,Bakersfield,Kern County,77650.0,77680.0,76675.0,75903.0,75226.0,75393.0,75597.0,75777.0,76282.0,76669.0,77039.0,77384.0
91706,387,"77057",Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,159787.0,159858.0,159437.0,159352.0,159467.0,160006.0,160479.0,160682.0,160770.0,160072.0,160117.0,160599.0
65933,388,"19446",Zip,PA,PA,Lansdale,Philadelphia-Camden-Wilmington,Montgomery County,173855.0,174373.0,174857.0,175927.0,176941.0,177918.0,178828.0,179686.0,180600.0,181410.0,182301.0,183198.0
97318,389,"93535",Zip,CA,CA,Lancaster,Los Angeles-Long Beach-Anaheim,Los Angeles County,99404.0,99210.0,99605.0,100202.0,101174.0,102245.0,103452.0,104812.0,106000.0,107033.0,108220.0,109614.0
92350,390,"78254",Zip,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County,140002.0,140204.0,140315.0,140626.0,139594.0,138436.0,137225.0,137355.0,137473.0,137465.0,137316.0,137252.0
97576,391,"94122",Zip,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,445745.0,448482.0,451670.0,459779.0,468962.0,479897.0,490182.0,501118.0,510433.0,519437.0,528390.0,539357.0
72626,392,"33467",Zip,FL,FL,Greenacres,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,144452.0,144909.0,145404.0,146230.0,147050.0,147601.0,148604.0,149330.0,150339.0,150890.0,151612.0,152204.0
62004,393,"11101",Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,169383.0,171145.0,172166.0,173949.0,175722.0,177896.0,180087.0,181834.0,182429.0,185207.0,186977.0,189147.0
92003,394,"77521",Zip,TX,TX,Baytown,Houston-The Woodlands-Sugar Land,Harris County,103217.0,103292.0,103201.0,103366.0,103428.0,103650.0,103719.0,104083.0,104571.0,105222.0,105984.0,106796.0
97202,395,"93274",Zip,CA,CA,Tulare,Visalia-Porterville,Tulare County,114084.0,113967.0,114225.0,114665.0,115212.0,115601.0,115560.0,115515.0,115535.0,114481.0,113358.0,112025.0
69491,396,"27707",Zip,NC,NC,Durham,Durham-Chapel Hill,Durham County,"","","","","","","","","","","",""
77986,397,"46143",Zip,IN,IN,Greenwood,Indianapolis-Carmel-Anderson,Johnson County,"","","","","","","","","","","",""
73089,398,"34293",Zip,FL,FL,Venice,North Port-Sarasota-Bradenton,Sarasota County,135143.0,135542.0,136218.0,137116.0,137970.0,138645.0,139527.0,140283.0,140712.0,141165.0,141659.0,142354.0
70482,399,"29445",Zip,SC,SC,Goose Creek,Charleston-North Charleston,Berkeley County,102923.0,103145.0,103453.0,104161.0,104920.0,105505.0,105995.0,106712.0,107648.0,108822.0,109648.0,110491.0
99589,400,"98133",Zip,WA,WA,Shoreline,Seattle-Tacoma-Bellevue,King County,216062.0,217661.0,218700.0,221126.0,223413.0,225118.0,227022.0,228054.0,229328.0,229782.0,230511.0,231553.0
72540,401,"33321",Zip,FL,FL,Tamarac,Miami-Fort Lauderdale-West Palm Beach,Broward County,88909.0,88997.0,89218.0,89735.0,90241.0,90680.0,90897.0,91328.0,91793.0,92508.0,93245.0,94091.0
90668,402,"75070",Zip,TX,TX,McKinney,Dallas-Fort Worth-Arlington,Collin County,201656.0,201205.0,201127.0,201005.0,201067.0,201058.0,201088.0,201479.0,201912.0,202040.0,202041.0,202028.0
84656,403,"60660",Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,164159.0,164734.0,165931.0,168035.0,170087.0,171777.0,173694.0,176634.0,180012.0,183532.0,186787.0,189480.0
69768,404,"28205",Zip,NC,NC,Charlotte,Charlotte-Concord-Gastonia,Mecklenburg County,146747.0,147015.0,147559.0,148351.0,149404.0,150080.0,150857.0,151418.0,152021.0,152511.0,152967.0,153192.0
90612,405,"75002",Zip,TX,TX,Allen,Dallas-Fort Worth-Arlington,Collin County,177178.0,176572.0,176351.0,175972.0,175981.0,175948.0,175898.0,175888.0,176004.0,176287.0,176521.0,176582.0
84504,406,"60453",Zip,IL,IL,Oak Lawn,Chicago-Naperville-Elgin,Cook County,159741.0,159882.0,160249.0,160924.0,161524.0,161944.0,162272.0,162925.0,163642.0,164471.0,165411.0,166479.0
58710,407,"02301",Zip,MA,MA,Brockton,Boston-Cambridge-Newton,Plymouth County,143512.0,142437.0,142038.0,139585.0,137108.0,133343.0,130592.0,128795.0,128406.0,128148.0,127794.0,127472.0
90645,408,"75043",Zip,TX,TX,Garland,Dallas-Fort Worth-Arlington,Dallas County,108924.0,108988.0,109198.0,109562.0,110027.0,110347.0,110564.0,110805.0,111201.0,111752.0,112375.0,112899.0
97189,409,"93257",Zip,CA,CA,Porterville,Visalia-Porterville,Tulare County,93816.0,93654.0,93833.0,93989.0,94288.0,94474.0,94821.0,95255.0,95676.0,94702.0,93626.0,92493.0
65701,411,"19020",Zip,PA,PA,Bensalem Township,Philadelphia-Camden-Wilmington,Bucks County,147088.0,147246.0,147151.0,147395.0,148079.0,149202.0,150450.0,151343.0,152416.0,153230.0,153905.0,154426.0
70056,412,"28601",Zip,NC,NC,Hickory,Hickory-Lenoir-Morganton,Catawba County,124275.0,124512.0,124580.0,124783.0,125145.0,125630.0,126323.0,126674.0,127149.0,127389.0,127774.0,128236.0
100157,412,"99208",Zip,WA,WA,Spokane,Spokane-Spokane Valley,Spokane County,152319.0,152191.0,152144.0,152191.0,151832.0,151386.0,150719.0,150653.0,150676.0,150647.0,150245.0,149592.0
74214,412,"37167",Zip,TN,TN,Smyrna,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,129640.0,129794.0,130134.0,130628.0,131217.0,131596.0,131999.0,132271.0,132462.0,132739.0,132960.0,133244.0
71434,415,"31088",Zip,GA,GA,Warner Robins,Warner Robins,Houston County,107238.0,107409.0,107680.0,108030.0,108227.0,108259.0,108335.0,108480.0,108744.0,109045.0,109563.0,110065.0
62015,416,"11204",Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,257419.0,259030.0,260987.0,264722.0,268551.0,271700.0,275157.0,277172.0,279687.0,281816.0,284828.0,286708.0
97167,417,"93230",Zip,CA,CA,Hanford,Hanford-Corcoran,Kings County,"","","","","","","","","","","",""
71897,418,"32246",Zip,FL,FL,Jacksonville,Jacksonville,Duval County,106727.0,106865.0,107046.0,107442.0,107882.0,108402.0,108877.0,109308.0,109670.0,110146.0,110803.0,111559.0
62024,418,"11213",Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,206045.0,206535.0,208041.0,211330.0,214245.0,216554.0,218545.0,220974.0,222866.0,225321.0,228077.0,232225.0
66043,420,"19720",Zip,DE,DE,New Castle,Philadelphia-Camden-Wilmington,New Castle County,117212.0,117472.0,117828.0,118623.0,119548.0,120332.0,120821.0,121157.0,121665.0,122149.0,122826.0,123224.0
79398,421,"48823",Zip,MI,MI,East Lansing,Lansing-East Lansing,Ingham County,148040.0,148574.0,148862.0,149564.0,150118.0,150578.0,151148.0,151909.0,152990.0,154384.0,155753.0,156925.0
88757,422,"70726",Zip,LA,LA,Denham Springs,Baton Rouge,Livingston Parish,"","","","","","","","","","","",""
66832,423,"21222",Zip,MD,MD,Dundalk,Baltimore-Columbia-Towson,Baltimore County,101638.0,102040.0,102235.0,102633.0,102632.0,102658.0,102638.0,102947.0,103231.0,103460.0,103333.0,103184.0
70568,424,"29579",Zip,SC,SC,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,"","","","","","","","","","","",""
71532,425,"31419",Zip,GA,GA,Savannah,Savannah,Chatham County,115838.0,116114.0,116361.0,116865.0,117314.0,117717.0,118081.0,118552.0,119100.0,119737.0,120536.0,121431.0
65787,426,"19120",Zip,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County,58614.0,58754.0,58908.0,59165.0,59601.0,59850.0,60237.0,60315.0,60593.0,60807.0,61096.0,61345.0
62030,427,"11219",Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,266324.0,268262.0,270321.0,274430.0,277806.0,280039.0,282177.0,283962.0,287619.0,289464.0,291711.0,292493.0
74940,428,"38655",Zip,MS,MS,Oxford,Oxford,Lafayette County,"","","","","","","","","","","",""
67189,429,"22204",Zip,VA,VA,Arlington,Washington-Arlington-Alexandria,Arlington County,181721.0,182699.0,183617.0,185215.0,186570.0,187837.0,188969.0,190267.0,191722.0,194484.0,196822.0,199114.0
69378,430,"27519",Zip,NC,NC,Cary,Raleigh,Wake County,267689.0,267973.0,268333.0,269240.0,270213.0,271511.0,272219.0,273197.0,273603.0,275163.0,276183.0,277080.0
74124,431,"37040",Zip,TN,TN,Clarksville,Clarksville,Montgomery County,109688.0,109905.0,110124.0,110198.0,110384.0,110637.0,111092.0,111192.0,111343.0,111515.0,111848.0,112338.0
69489,432,"27705",Zip,NC,NC,Durham,Durham-Chapel Hill,Durham County,"","","","","","","","","","","",""
91860,433,"77346",Zip,TX,TX,Atascocita,Houston-The Woodlands-Sugar Land,Harris County,137365.0,137362.0,137154.0,137283.0,137500.0,137979.0,138250.0,138349.0,138543.0,138627.0,139124.0,139564.0
97225,434,"93309",Zip,CA,CA,Bakersfield,Bakersfield,Kern County,107144.0,107125.0,105885.0,104909.0,104128.0,104667.0,104964.0,105126.0,105334.0,105632.0,105913.0,106287.0
94871,435,"85282",Zip,AZ,AZ,Tempe,Phoenix-Mesa-Scottsdale,Maricopa County,125179.0,125576.0,126074.0,126979.0,127863.0,128575.0,129297.0,130004.0,130760.0,131481.0,132149.0,132844.0
66679,436,"20874",Zip,MD,MD,Germantown,Washington-Arlington-Alexandria,Montgomery County,152309.0,152019.0,151943.0,152034.0,152655.0,153687.0,155278.0,156713.0,157779.0,158616.0,160026.0,161856.0
70377,437,"29223",Zip,SC,SC,Columbia,Columbia,Richland County,"","","","","","","","","","","",""
71344,438,"30909",Zip,GA,GA,Augusta,Augusta-Richmond County,Richmond County,80947.0,81026.0,81217.0,81514.0,81710.0,81839.0,82026.0,82405.0,82636.0,82997.0,83277.0,83702.0
70513,439,"29485",Zip,SC,SC,Summerville,Charleston-North Charleston,Dorchester County,"","","","","","","","","","","",""
69779,440,"28216",Zip,NC,NC,Charlotte,Charlotte-Concord-Gastonia,Mecklenburg County,130423.0,130785.0,131187.0,131821.0,132473.0,132870.0,133358.0,133838.0,134368.0,134756.0,135225.0,135730.0
61646,441,"10032",Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,184135.0,187417.0,186509.0,189539.0,192133.0,196292.0,196638.0,193987.0,196085.0,202815.0,214063.0,220916.0
97748,442,"94541",Zip,CA,CA,Hayward,San Francisco-Oakland-Hayward,Alameda County,236525.0,238046.0,240067.0,247708.0,257185.0,264882.0,270706.0,274484.0,280452.0,285205.0,290318.0,295431.0
97745,443,"94538",Zip,CA,CA,Fremont,San Francisco-Oakland-Hayward,Alameda County,289419.0,290954.0,293078.0,301234.0,312759.0,321847.0,329966.0,335032.0,343984.0,350795.0,358720.0,365822.0
97970,444,"95076",Zip,CA,CA,Watsonville,Santa Cruz-Watsonville,Santa Cruz County,283447.0,284329.0,286144.0,290284.0,295597.0,301118.0,306869.0,312831.0,319082.0,324631.0,330875.0,338110.0
73761,445,"36117",Zip,AL,AL,Montgomery,Montgomery,Montgomery County,156732.0,156919.0,156981.0,157073.0,157166.0,157438.0,157909.0,158397.0,158754.0,159073.0,159444.0,160032.0
92657,446,"78748",Zip,TX,TX,Austin,Austin-Round Rock,Travis County,170454.0,171053.0,171779.0,173042.0,174149.0,174874.0,174941.0,175462.0,175471.0,175731.0,175770.0,175892.0
91291,447,"76179",Zip,TX,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County,128487.0,128663.0,128880.0,129339.0,129677.0,129933.0,129870.0,130034.0,130027.0,130298.0,130461.0,130667.0
96236,448,"90802",Zip,CA,CA,Long Beach,Los Angeles-Long Beach-Anaheim,Los Angeles County,125423.0,125865.0,126487.0,127627.0,128868.0,130653.0,132972.0,135491.0,137511.0,138794.0,140168.0,141594.0
72460,449,"33157",Zip,FL,FL,Village of Palmetto Bay,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,146984.0,147630.0,148094.0,148949.0,149693.0,150414.0,151261.0,151757.0,152337.0,152871.0,153716.0,154626.0
94957,450,"85383",Zip,AZ,AZ,Peoria,Phoenix-Mesa-Scottsdale,Maricopa County,207603.0,208422.0,209397.0,211124.0,212864.0,214089.0,215347.0,216488.0,218071.0,219338.0,220556.0,221281.0
92347,451,"78251",Zip,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County,119326.0,119593.0,119761.0,120179.0,119387.0,118375.0,117184.0,117080.0,117000.0,116902.0,116726.0,116673.0
84340,452,"60085",Zip,IL,IL,Waukegan,Chicago-Naperville-Elgin,Lake County,133696.0,134690.0,135050.0,135917.0,136424.0,137420.0,138510.0,139979.0,141261.0,142451.0,143154.0,143825.0
92667,453,"78758",Zip,TX,TX,Austin,Austin-Round Rock,Travis County,130539.0,131062.0,131580.0,132689.0,133440.0,133776.0,133521.0,133664.0,134161.0,134988.0,135830.0,136829.0
97721,454,"94513",Zip,CA,CA,Brentwood,San Francisco-Oakland-Hayward,Contra Costa County,332403.0,337240.0,337847.0,341711.0,341358.0,341255.0,341158.0,343883.0,349157.0,355419.0,360546.0,366763.0
69778,455,"28215",Zip,NC,NC,Charlotte,Charlotte-Concord-Gastonia,Mecklenburg County,130202.0,130412.0,130693.0,131260.0,131884.0,132446.0,132910.0,133350.0,133856.0,134350.0,134830.0,135218.0
72199,456,"32765",Zip,FL,FL,Oviedo,Orlando-Kissimmee-Sanford,Seminole County,156056.0,156874.0,157396.0,158473.0,159485.0,160761.0,162112.0,163286.0,164244.0,165355.0,166416.0,167534.0
399648,457,"83646",Zip,ID,ID,Meridian,Boise City,Ada County,"","","","","","","","","","","",""
65031,458,"17331",Zip,PA,PA,Penn Township,York-Hanover,York County,115019.0,115439.0,115794.0,116490.0,116825.0,117151.0,117371.0,117580.0,117612.0,117772.0,118317.0,118918.0
84317,459,"60056",Zip,IL,IL,Mount Prospect,Chicago-Naperville-Elgin,Cook County,233536.0,233891.0,234871.0,236418.0,238312.0,239915.0,241973.0,244327.0,246760.0,249280.0,252036.0,254872.0
72103,460,"32608",Zip,FL,FL,Gainesville,Gainesville,Alachua County,127609.0,128028.0,128599.0,129348.0,129943.0,130124.0,130502.0,130823.0,131202.0,131624.0,132226.0,132929.0
96186,461,"90631",Zip,CA,CA,La Habra,Los Angeles-Long Beach-Anaheim,Orange County,232385.0,234453.0,235878.0,238615.0,241010.0,243677.0,246423.0,248770.0,251006.0,253665.0,256010.0,258629.0
71719,462,"31907",Zip,GA,GA,Columbus,Columbus,Muscogee County,105871.0,106113.0,106340.0,106652.0,106868.0,106808.0,106816.0,106737.0,107000.0,107302.0,107918.0,108524.0
70991,463,"30263",Zip,GA,GA,Newnan,Atlanta-Sandy Springs-Roswell,Coweta County,135208.0,135370.0,135783.0,136546.0,137283.0,137571.0,137564.0,137485.0,137546.0,137811.0,138291.0,139154.0
96646,464,"92104",Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County,184258.0,185308.0,186794.0,189982.0,193460.0,197665.0,202919.0,208671.0,214339.0,218654.0,222898.0,226716.0
91885,465,"77375",Zip,TX,TX,Tomball,Houston-The Woodlands-Sugar Land,Harris County,144588.0,144324.0,143217.0,142189.0,140925.0,140553.0,140036.0,139923.0,139938.0,139889.0,140371.0,141060.0
66666,465,"20852",Zip,MD,MD,North Bethesda,Washington-Arlington-Alexandria,Montgomery County,233514.0,233407.0,233471.0,233903.0,235187.0,237338.0,240777.0,244105.0,246916.0,249274.0,252339.0,255770.0
74379,467,"37421",Zip,TN,TN,Chattanooga,Chattanooga,Hamilton County,137741.0,138118.0,138323.0,138816.0,139193.0,139548.0,139788.0,139961.0,140062.0,140293.0,140497.0,140769.0
84637,468,"60637",Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,154215.0,154473.0,156074.0,158089.0,159489.0,160195.0,160913.0,163083.0,163846.0,165321.0,165142.0,166188.0
85866,469,"63021",Zip,MO,MO,Ballwin,St. Louis,Saint Louis County,167153.0,167590.0,168006.0,168915.0,170039.0,171152.0,172240.0,173326.0,174506.0,176057.0,178202.0,179813.0
96965,469,"92647",Zip,CA,CA,Huntington Beach,Los Angeles-Long Beach-Anaheim,Orange County,303757.0,306776.0,308911.0,313047.0,316378.0,319721.0,323454.0,327131.0,330600.0,334493.0,337824.0,341839.0
74186,471,"37129",Zip,TN,TN,Murfreesboro,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,135804.0,135887.0,136193.0,136570.0,137072.0,137437.0,137896.0,138287.0,138705.0,139189.0,139690.0,140177.0
95318,472,"87124",Zip,NM,NM,Rio Rancho,Albuquerque,Sandoval County,"","","","","","","","","","","",""
71342,473,"30906",Zip,GA,GA,Augusta,Augusta-Richmond County,Richmond County,"","","","","","","","","","","",""
72220,474,"32792",Zip,FL,FL,Winter Park,Orlando-Kissimmee-Sanford,Orange County,110345.0,110779.0,111181.0,111901.0,112707.0,113560.0,114433.0,115355.0,116290.0,117327.0,118191.0,118858.0
66143,475,"20020",Zip,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,142107.0,142480.0,143083.0,143909.0,144099.0,143998.0,144537.0,145404.0,145949.0,145567.0,145259.0,145169.0
72653,476,"33511",Zip,FL,FL,Brandon,Tampa-St. Petersburg-Clearwater,Hillsborough County,109655.0,110337.0,110768.0,111628.0,111715.0,111865.0,112073.0,112679.0,113369.0,114163.0,115279.0,116565.0
64009,477,"15301",Zip,PA,PA,Washington,Pittsburgh,Washington County,97480.0,97582.0,98097.0,98598.0,98811.0,98301.0,98090.0,98171.0,98561.0,98845.0,99551.0,100584.0
94799,478,"85204",Zip,AZ,AZ,Mesa,Phoenix-Mesa-Scottsdale,Maricopa County,108836.0,109228.0,109699.0,110536.0,111350.0,111919.0,112529.0,113059.0,113741.0,114310.0,114873.0,115308.0
96690,479,"92154",Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County,180829.0,181699.0,182620.0,184811.0,186808.0,189625.0,192586.0,195986.0,198920.0,201292.0,203603.0,205394.0
84241,480,"59901",Zip,MT,MT,Kalispell,Kalispell,Flathead County,"","","","","","","","","","","",""
91732,481,"77083",Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,104446.0,104672.0,104584.0,104820.0,104715.0,104882.0,104845.0,105214.0,105593.0,106143.0,106781.0,107463.0
90764,482,"75211",Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,79150.0,79304.0,79281.0,79521.0,79931.0,80483.0,81013.0,81508.0,82039.0,82605.0,83153.0,83814.0
70846,483,"30066",Zip,GA,GA,Marietta,Atlanta-Sandy Springs-Roswell,Cobb County,174622.0,174633.0,175129.0,175956.0,177042.0,177902.0,178683.0,179523.0,180687.0,182057.0,183111.0,184167.0
66834,484,"21224",Zip,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City,109976.0,109983.0,110218.0,110498.0,110739.0,110523.0,110507.0,110571.0,110896.0,111213.0,111748.0,112198.0
99048,485,"97045",Zip,OR,OR,Oregon City,Portland-Vancouver-Hillsboro,Clackamas County,206817.0,207935.0,208118.0,208523.0,208120.0,207886.0,207687.0,207510.0,207341.0,207403.0,207527.0,207753.0
96952,486,"92618",Zip,CA,CA,Irvine,Los Angeles-Long Beach-Anaheim,Orange County,364594.0,368452.0,370489.0,375223.0,379060.0,383835.0,389101.0,393712.0,398437.0,403750.0,408641.0,413927.0
94921,486,"85345",Zip,AZ,AZ,Peoria,Phoenix-Mesa-Scottsdale,Maricopa County,106841.0,107052.0,107405.0,108075.0,108811.0,109328.0,109891.0,110340.0,110926.0,111403.0,111913.0,112404.0
92651,488,"78741",Zip,TX,TX,Austin,Austin-Round Rock,Travis County,149282.0,150663.0,151105.0,151458.0,150976.0,150766.0,150301.0,151561.0,152307.0,154239.0,154316.0,154929.0
96657,489,"92115",Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County,184737.0,185589.0,186733.0,189119.0,191588.0,194746.0,198284.0,202546.0,206538.0,209972.0,212996.0,215823.0
94103,489,"83301",Zip,ID,ID,Twin Falls,Twin Falls,Twin Falls County,"","","","","","","","","","","",""
85947,491,"63129",Zip,MO,MO,Oakville,St. Louis,Saint Louis County,158308.0,158701.0,159052.0,159919.0,160886.0,161953.0,162836.0,163825.0,164819.0,166131.0,167923.0,169117.0
60368,492,"06516",Zip,CT,CT,West Haven,New Haven-Milford,New Haven County,122234.0,122942.0,123747.0,124639.0,125330.0,126004.0,127141.0,128419.0,129433.0,130606.0,131529.0,132674.0
58565,493,"01960",Zip,MA,MA,Peabody,Boston-Cambridge-Newton,Essex County,231788.0,232927.0,234262.0,236432.0,238159.0,239282.0,240915.0,243575.0,248041.0,251846.0,255379.0,258340.0
98135,494,"95355",Zip,CA,CA,Modesto,Modesto,Stanislaus County,167881.0,168325.0,169019.0,168613.0,168235.0,167852.0,169153.0,170858.0,173055.0,175456.0,179073.0,182397.0
95806,495,"89110",Zip,NV,NV,Las Vegas,Las Vegas-Henderson-Paradise,Clark County,134633.0,134591.0,134893.0,135566.0,136336.0,137007.0,137502.0,138140.0,138908.0,139678.0,140509.0,141331.0
62080,496,"11368",Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,191907.0,194451.0,196049.0,198631.0,200223.0,202146.0,204661.0,207017.0,209569.0,212961.0,216671.0,219732.0
